year,region_code,region_name,region_display,sector_id,sector_name,axis,value,region_total,share
2015,14,Los_Rios,Los Ríos,10,Servicios de vivienda e inmobiliarios,spatial_rent,180.43196071844,2058.1895608628,0.08766537550739607
2015,15,Arica_y_Parinacota,Arica y Parinacota,03,Minería,resource_rent,64.001161984162,1224.6556072269,0.05226053888659008
2015,15,Arica_y_Parinacota,Arica y Parinacota,06,Construcción,construction,95.065462715381,1224.6556072269,0.07762628297652305
2015,15,Arica_y_Parinacota,Arica y Parinacota,10,Servicios de vivienda e inmobiliarios,spatial_rent,123.63937682036,1224.6556072269,0.10095848668861933
2015,16,Nuble,Ñuble,03,Minería,resource_rent,5.8520661951423,2269.1919348352,0.0025789207626314373
2015,16,Nuble,Ñuble,06,Construcción,construction,140.89101113713,2269.1919348352,0.06208862678130495
2015,16,Nuble,Ñuble,10,Servicios de vivienda e inmobiliarios,spatial_rent,240.69352264693,2269.1919348352,0.1060701472413837
2016,01,Tarapaca,Tarapacá,03,Minería,resource_rent,1123.2966029807,3528.3818913245,0.3183602675613529
2016,01,Tarapaca,Tarapacá,06,Construcción,construction,286.7272385875,3528.3818913245,0.08126309663148934
2016,01,Tarapaca,Tarapacá,10,Servicios de vivienda e inmobiliarios,spatial_rent,212.83062173374,3528.3818913245,0.060319610600270565
2016,02,Antofagasta,Antofagasta,03,Minería,resource_rent,6781.3309525903,13008.013908415,0.5213194727754247
2016,02,Antofagasta,Antofagasta,06,Construcción,construction,1315.830067171,13008.013908415,0.10115533981092824
2016,02,Antofagasta,Antofagasta,10,Servicios de vivienda e inmobiliarios,spatial_rent,412.95887297691,13008.013908415,0.031746496881415794
2016,03,Atacama,Atacama,03,Minería,resource_rent,1202.9993919468,3389.7288151695,0.3548954673197493
2016,03,Atacama,Atacama,06,Construcción,construction,400.38765929057,3389.7288151695,0.118117902971701
2016,03,Atacama,Atacama,10,Servicios de vivienda e inmobiliarios,spatial_rent,189.98083119714,3389.7288151695,0.05604602655733101
2016,04,Coquimbo,Coquimbo,03,Minería,resource_rent,810.615646235,4978.6213383557,0.16281930099603112
2016,04,Coquimbo,Coquimbo,06,Construcción,construction,553.57119780251,4978.6213383557,0.11118965677059088
2016,04,Coquimbo,Coquimbo,10,Servicios de vivienda e inmobiliarios,spatial_rent,456.00709950174,4978.6213383557,0.09159304725358898
2016,05,Valparaiso,Valparaíso,03,Minería,resource_rent,675.86174470042,13103.560170777,0.05157848217522578
2016,05,Valparaiso,Valparaíso,06,Construcción,construction,1031.9654058588,13103.560170777,0.07875458214480101
2016,05,Valparaiso,Valparaíso,10,Servicios de vivienda e inmobiliarios,spatial_rent,1424.3356271608,13103.560170777,0.1086983696489823
2016,06,OHiggins,O'Higgins,03,Minería,resource_rent,1018.6569037483,7141.7707639018,0.14263366011369594
2016,06,OHiggins,O'Higgins,06,Construcción,construction,501.12226546189,7141.7707639018,0.07016778919799847
2016,06,OHiggins,O'Higgins,10,Servicios de vivienda e inmobiliarios,spatial_rent,575.76681386609,7141.7707639018,0.08061961562478497
2016,07,Maule,Maule,03,Minería,resource_rent,17.406666025908,6391.3763200146,0.002723461294463136
2016,07,Maule,Maule,06,Construcción,construction,515.94866653534,6391.3763200146,0.080725753061926
2016,07,Maule,Maule,10,Servicios de vivienda e inmobiliarios,spatial_rent,607.56922436105,6391.3763200146,0.09506078095549568
2016,08,Biobio,Biobío,03,Minería,resource_rent,30.919716221775,10074.592522047,0.0030690785909316953
2016,08,Biobio,Biobío,06,Construcción,construction,755.12405570485,10074.592522047,0.07495330992815386
2016,08,Biobio,Biobío,10,Servicios de vivienda e inmobiliarios,spatial_rent,952.15382085438,10074.592522047,0.09451040513754864
2016,09,Araucania,La Araucanía,03,Minería,resource_rent,14.077626069645,4693.2914566221,0.0029995209544853374
2016,09,Araucania,La Araucanía,06,Construcción,construction,422.59841906956,4693.2914566221,0.09004308020830153
2016,09,Araucania,La Araucanía,10,Servicios de vivienda e inmobiliarios,spatial_rent,508.36273471771,4693.2914566221,0.10831689005813282
2016,10,Los_Lagos,Los Lagos,03,Minería,resource_rent,9.584287176062,5448.950906789,0.0017589233854393273
2016,10,Los_Lagos,Los Lagos,06,Construcción,construction,355.55597275918,5448.950906789,0.06525218869492527
2016,10,Los_Lagos,Los Lagos,10,Servicios de vivienda e inmobiliarios,spatial_rent,442.30297251819,5448.950906789,0.08117213388124168
2016,11,Aysen,Aysén,03,Minería,resource_rent,60.495019041909,1057.3469955446,0.05721396977228868
2016,11,Aysen,Aysén,06,Construcción,construction,70.790036833984,1057.3469955446,0.06695061993108771
2016,11,Aysen,Aysén,10,Servicios de vivienda e inmobiliarios,spatial_rent,64.461755546719,1057.3469955446,0.060965563640266604
2016,12,Magallanes,Magallanes,03,Minería,resource_rent,55.81356859516,1681.1279867701,0.03320007104419986
2016,12,Magallanes,Magallanes,06,Construcción,construction,130.4055392113,1681.1279867701,0.07757026248896386
2016,12,Magallanes,Magallanes,10,Servicios de vivienda e inmobiliarios,spatial_rent,147.68019294524,1681.1279867701,0.08784589520097959
2016,13,Metropolitana,Metropolitana de Santiago,03,Minería,resource_rent,601.98891314741,71215.441840102,0.008453067166233955
2016,13,Metropolitana,Metropolitana de Santiago,06,Construcción,construction,4261.8196285014,71215.441840102,0.05984403829257063
2016,13,Metropolitana,Metropolitana de Santiago,10,Servicios de vivienda e inmobiliarios,spatial_rent,6121.0568053381,71215.441840102,0.08595125786176452
2016,14,Los_Rios,Los Ríos,03,Minería,resource_rent,4.8244354980091,2210.4206424029,0.0021825870630508416
2016,14,Los_Rios,Los Ríos,06,Construcción,construction,163.34907104245,2210.4206424029,0.07389954106874283
2016,14,Los_Rios,Los Ríos,10,Servicios de vivienda e inmobiliarios,spatial_rent,200.73657098626,2210.4206424029,0.09081374247756015
2016,15,Arica_y_Parinacota,Arica y Parinacota,03,Minería,resource_rent,71.617807068978,1294.4838891341,0.055325375363987135
2016,15,Arica_y_Parinacota,Arica y Parinacota,06,Construcción,construction,103.54178814148,1294.4838891341,0.07998692684444351
2016,15,Arica_y_Parinacota,Arica y Parinacota,10,Servicios de vivienda e inmobiliarios,spatial_rent,132.70617469187,1294.4838891341,0.10251666768957562
2016,16,Nuble,Ñuble,03,Minería,resource_rent,6.7786001522934,2489.4432237812,0.0027229382407835865
2016,16,Nuble,Ñuble,06,Construcción,construction,152.3491018198,2489.4432237812,0.06119806242795042
2016,16,Nuble,Ñuble,10,Servicios de vivienda e inmobiliarios,spatial_rent,265.49710273298,2489.4432237812,0.10664918974521465
2017,01,Tarapaca,Tarapacá,03,Minería,resource_rent,1458.1280036612,4058.7740525809,0.3592533077159107
2017,01,Tarapaca,Tarapacá,06,Construcción,construction,312.00765446335,4058.7740525809,0.07687238816976029
2017,01,Tarapaca,Tarapacá,10,Servicios de vivienda e inmobiliarios,spatial_rent,233.97426683199,4058.7740525809,0.057646536565200045
2017,02,Antofagasta,Antofagasta,03,Minería,resource_rent,8798.7808221557,14902.392356899,0.5904274032942329
2017,02,Antofagasta,Antofagasta,06,Construcción,construction,1159.6612417188,14902.392356899,0.07781711915415647
2017,02,Antofagasta,Antofagasta,10,Servicios de vivienda e inmobiliarios,spatial_rent,448.32372186044,14902.392356899,0.03008401007861603
2017,03,Atacama,Atacama,03,Minería,resource_rent,1543.5610400499,3775.2275232607,0.40886569896500213
2017,03,Atacama,Atacama,06,Construcción,construction,396.25743523657,3775.2275232607,0.10496253081306176
2017,03,Atacama,Atacama,10,Servicios de vivienda e inmobiliarios,spatial_rent,208.42545323535,3775.2275232607,0.05520871310435112
2017,04,Coquimbo,Coquimbo,03,Minería,resource_rent,1079.059481798,5485.996782114,0.1966934222994914
2017,04,Coquimbo,Coquimbo,06,Construcción,construction,579.25365000077,5485.996782114,0.10558767586034888
2017,04,Coquimbo,Coquimbo,10,Servicios de vivienda e inmobiliarios,spatial_rent,510.32748692929,5485.996782114,0.09302365772307981
2017,05,Valparaiso,Valparaíso,03,Minería,resource_rent,935.76083323569,13790.408741495,0.06785591716509523
2017,05,Valparaiso,Valparaíso,06,Construcción,construction,1085.8274064457,13790.408741495,0.07873786968898695
2017,05,Valparaiso,Valparaíso,10,Servicios de vivienda e inmobiliarios,spatial_rent,1568.6807900319,13790.408741495,0.11375158049607174
2017,06,OHiggins,O'Higgins,03,Minería,resource_rent,1266.0249058551,7487.0401256534,0.1690955149976057
2017,06,OHiggins,O'Higgins,06,Construcción,construction,501.43779404021,7487.0401256534,0.06697410266603175
2017,06,OHiggins,O'Higgins,10,Servicios de vivienda e inmobiliarios,spatial_rent,641.01881552185,7487.0401256534,0.08561712035247145
2017,07,Maule,Maule,03,Minería,resource_rent,19.585000137953,6506.6656581758,0.003009990241828996
2017,07,Maule,Maule,06,Construcción,construction,514.15556696707,6506.6656581758,0.079019822744545
2017,07,Maule,Maule,10,Servicios de vivienda e inmobiliarios,spatial_rent,684.49223735881,6506.6656581758,0.10519861835819506
2017,08,Biobio,Biobío,03,Minería,resource_rent,33.969527714081,10474.599022774,0.003243038481971868
2017,08,Biobio,Biobío,06,Construcción,construction,749.57001362677,10474.599022774,0.07156073583313746
2017,08,Biobio,Biobío,10,Servicios de vivienda e inmobiliarios,spatial_rent,1056.0909100537,10474.599022774,0.10082399409824991
2017,09,Araucania,La Araucanía,03,Minería,resource_rent,15.203896260446,4924.5797323208,0.0030873489895311087
2017,09,Araucania,La Araucanía,06,Construcción,construction,401.38702442654,4924.5797323208,0.08150685870556083
2017,09,Araucania,La Araucanía,10,Servicios de vivienda e inmobiliarios,spatial_rent,568.49499505782,4924.5797323208,0.11544030677921549
2017,10,Los_Lagos,Los Lagos,03,Minería,resource_rent,10.883362418644,6243.5495520006,0.0017431370293452193
2017,10,Los_Lagos,Los Lagos,06,Construcción,construction,374.22073109495,6243.5495520006,0.059937176437566624
2017,10,Los_Lagos,Los Lagos,10,Servicios de vivienda e inmobiliarios,spatial_rent,490.50124692879,6243.5495520006,0.07856128038122487
2017,11,Aysen,Aysén,03,Minería,resource_rent,42.479842806761,1271.5371201859,0.033408260075451356
2017,11,Aysen,Aysén,06,Construcción,construction,76.44090147588,1271.5371201859,0.060116924832445524
2017,11,Aysen,Aysén,10,Servicios de vivienda e inmobiliarios,spatial_rent,71.830670156166,1271.5371201859,0.056491209745936695
2017,12,Magallanes,Magallanes,03,Minería,resource_rent,79.895900285953,1833.0274102818,0.043586855187108316
2017,12,Magallanes,Magallanes,06,Construcción,construction,135.37735633979,1833.0274102818,0.07385451825784634
2017,12,Magallanes,Magallanes,10,Servicios de vivienda e inmobiliarios,spatial_rent,160.09513634928,1833.0274102818,0.08733919386653788
2017,13,Metropolitana,Metropolitana de Santiago,03,Minería,resource_rent,724.45199153405,74197.436985642,0.009763841191364054
2017,13,Metropolitana,Metropolitana de Santiago,06,Construcción,construction,4310.306483272,74197.436985642,0.058092390497344146
2017,13,Metropolitana,Metropolitana de Santiago,10,Servicios de vivienda e inmobiliarios,spatial_rent,6691.2012972453,74197.436985642,0.09018103008787379
2017,14,Los_Rios,Los Ríos,03,Minería,resource_rent,5.0222049678163,2315.3082350161,0.0021691301796718993
2017,14,Los_Rios,Los Ríos,06,Construcción,construction,159.42598725892,2315.3082350161,0.06885734903362074
2017,14,Los_Rios,Los Ríos,10,Servicios de vivienda e inmobiliarios,spatial_rent,223.22040671892,2315.3082350161,0.09641066504364064
2017,15,Arica_y_Parinacota,Arica y Parinacota,03,Minería,resource_rent,76.388382838546,1374.6354400135,0.05556992102414862
2017,15,Arica_y_Parinacota,Arica y Parinacota,06,Construcción,construction,119.87729680202,1374.6354400135,0.08720661006735189
2017,15,Arica_y_Parinacota,Arica y Parinacota,10,Servicios de vivienda e inmobiliarios,spatial_rent,146.02195461917,1374.6354400135,0.10622594934533039
2017,16,Nuble,Ñuble,03,Minería,resource_rent,7.1651712072451,2529.0430700547,0.0028331550743776485
